land_size,crop_type,fertilizer_type,season,month,recommended_quantity,requested_quantity,quantity_ratio,days_since_last_purchase,purchase_count_30d,previous_fraud_count,retailer_risk_score,village_risk_score,otp_verified,officer_approved,transaction_hour,is_repeat_purchase,is_fraud
1.8,paddy,Urea,Rabi,12,99.0,233.37,2.3573,290,2,0,0.77,0.94,1,0,13,1,1
8.1,paddy,SSP,Summer,5,648.0,427.32,0.6594,1,5,0,0.03,0.78,1,0,15,1,1
8.7,groundnut,Urea,Summer,5,130.5,250.83,1.922,43,4,0,0.85,0.21,1,1,9,1,1
6.3,soybean,Urea,Rabi,3,113.4,106.97,0.9433,134,3,0,0.54,0.98,0,1,19,1,0
9.7,soybean,MOP,Rabi,3,291.0,166.14,0.5709,223,4,1,0.59,0.99,1,1,15,1,1
7.8,wheat,Urea,Rabi,11,507.0,533.66,1.0526,93,3,2,0.54,0.88,1,0,19,1,1
9.7,paddy,Urea,Kharif,8,630.5,360.25,0.5714,236,6,0,0.01,0.27,1,1,15,1,0
9.2,maize,DAP,Kharif,9,506.0,364.94,0.7212,222,0,0,0.42,0.23,1,1,19,0,0
6.3,groundnut,SSP,Rabi,2,567.0,638.57,1.1262,215,0,1,0.6,0.28,1,1,6,0,0
5.0,soybean,MOP,Rabi,12,150.0,86.22,0.5748,256,2,0,0.97,0.84,1,1,17,1,0
6.9,soybean,SSP,Rabi,1,621.0,423.97,0.6827,227,3,0,0.6,0.28,1,1,19,1,0
6.0,maize,MOP,Rabi,1,162.0,150.87,0.9313,265,0,2,0.22,0.79,1,0,10,0,0
10.4,cotton,Urea,Kharif,8,832.0,765.26,0.9198,85,1,0,0.6,0.27,0,0,9,0,0
4.7,paddy,MOP,Rabi,3,126.9,261.43,2.0601,39,1,0,0.09,0.76,0,1,6,0,1
9.2,paddy,DAP,Summer,4,368.0,334.02,0.9077,198,4,0,0.03,0.61,1,0,11,1,0
11.4,soybean,Urea,Summer,4,171.0,166.61,0.9743,3,1,0,0.09,0.21,1,1,12,0,0
10.5,cotton,SSP,Summer,4,1050.0,1409.28,1.3422,345,4,0,0.03,0.99,1,1,10,1,1
8.0,maize,MOP,Kharif,7,264.0,284.77,1.0787,180,3,1,0.6,0.38,1,0,16,1,1
6.0,soybean,MOP,Kharif,9,198.0,157.64,0.7962,39,3,0,0.85,0.21,1,1,6,1,0
10.1,sugarcane,SSP,Kharif,7,1717.0,1572.88,0.9161,264,6,2,0.81,0.21,1,0,11,1,1
1.0,groundnut,Urea,Kharif,8,20.0,23.51,1.1754,247,0,1,0.68,0.21,1,1,10,0,0
1.8,maize,SSP,Summer,5,162.0,134.55,0.8306,346,6,0,0.22,0.84,0,0,8,1,0
0.9,paddy,Urea,Rabi,11,49.5,117.93,2.3824,196,4,1,0.81,0.17,1,0,15,1,1
1.3,maize,Urea,Rabi,2,78.0,195.56,2.5072,218,4,1,0.6,0.99,0,1,19,1,0
8.4,sugarcane,Urea,Kharif,10,1092.0,2130.25,1.9508,355,0,0,0.74,0.65,1,1,9,0,1
5.3,soybean,Urea,Summer,5,79.5,42.75,0.5377,230,2,2,0.2,0.36,1,1,15,1,0
3.5,soybean,MOP,Rabi,12,105.0,125.47,1.195,47,0,0,0.54,0.73,1,1,15,0,0
3.9,cotton,DAP,Kharif,9,234.0,128.83,0.5506,180,3,0,0.2,0.78,0,1,7,1,0
10.0,maize,DAP,Summer,5,450.0,1346.71,2.9927,361,0,3,0.54,0.64,1,1,14,0,1
3.3,soybean,DAP,Kharif,7,165.0,193.0,1.1697,107,4,2,0.81,0.88,0,0,12,1,1
9.0,paddy,Urea,Rabi,11,495.0,1366.81,2.7612,236,2,0,0.71,0.03,1,1,16,1,1
6.3,sugarcane,DAP,Kharif,9,535.5,731.41,1.3659,133,6,1,0.03,0.78,0,0,14,1,1
6.5,soybean,DAP,Kharif,10,325.0,263.22,0.8099,193,3,1,0.97,0.37,1,1,10,1,0
8.1,soybean,Urea,Rabi,11,145.8,376.22,2.5804,65,5,1,0.58,0.61,0,0,15,1,1
0.7,sunflower,Urea,Rabi,11,35.0,25.01,0.7145,330,3,1,0.09,0.73,1,0,7,1,0
4.2,sunflower,SSP,Rabi,1,378.0,202.61,0.536,283,0,0,0.16,0.03,0,0,7,0,0
1.1,groundnut,Urea,Kharif,10,22.0,23.69,1.0767,270,5,1,0.81,0.21,1,0,14,1,1
3.2,soybean,SSP,Kharif,7,320.0,264.78,0.8274,307,0,2,0.22,0.56,1,0,8,0,0
1.5,cotton,MOP,Rabi,11,52.5,125.8,2.3961,50,4,2,0.74,0.65,1,1,7,1,1
8.7,soybean,DAP,Summer,5,348.0,693.94,1.9941,309,4,0,0.6,0.64,1,0,6,1,1
2.4,groundnut,DAP,Summer,5,96.0,83.56,0.8704,166,6,1,0.77,0.28,1,0,13,1,1
2.1,sugarcane,Urea,Kharif,7,273.0,304.83,1.1166,197,4,0,0.79,0.88,1,1,11,1,1
7.0,groundnut,Urea,Rabi,11,126.0,136.66,1.0846,321,2,0,0.22,0.56,0,1,10,1,0
10.4,wheat,MOP,Summer,4,260.0,153.02,0.5885,56,4,1,0.22,0.28,0,0,9,1,0
10.9,sunflower,Urea,Rabi,11,545.0,462.99,0.8495,57,6,0,0.79,0.96,1,0,7,1,1
5.2,groundnut,DAP,Summer,5,208.0,124.69,0.5995,199,2,0,0.34,0.1,1,1,17,1,0
3.5,maize,DAP,Rabi,12,175.0,119.16,0.6809,41,4,1,0.54,0.73,1,0,11,1,1
8.9,groundnut,Urea,Kharif,9,178.0,172.22,0.9675,282,1,0,0.68,0.65,1,1,12,0,0
3.0,sunflower,DAP,Summer,5,120.0,359.12,2.9926,88,1,1,0.81,0.94,1,0,14,0,1
9.9,sunflower,MOP,Kharif,6,326.7,311.69,0.954,338,1,0,0.6,0.94,1,0,20,0,0
8.3,groundnut,Urea,Kharif,9,166.0,292.73,1.7635,180,4,3,0.85,0.56,0,0,15,1,1
2.0,maize,SSP,Rabi,1,200.0,110.62,0.5531,329,1,0,0.81,0.21,1,0,9,0,0
1.4,paddy,SSP,Summer,5,112.0,132.18,1.1802,298,1,1,0.42,0.99,1,0,13,0,0
6.8,sunflower,Urea,Summer,4,306.0,458.51,1.4984,93,6,1,0.2,0.99,1,0,18,1,1
3.5,soybean,DAP,Rabi,1,157.5,96.62,0.6135,265,5,2,0.2,0.27,1,1,17,1,1
2.8,paddy,DAP,Rabi,1,126.0,67.71,0.5374,137,5,0,0.09,0.64,1,0,15,1,0
9.6,sugarcane,SSP,Kharif,8,1632.0,3750.7,2.2982,40,1,0,0.77,0.94,0,0,8,0,1
2.2,sugarcane,MOP,Kharif,9,147.4,439.18,2.9795,15,3,0,0.34,0.21,1,0,16,1,1
7.6,paddy,Urea,Rabi,11,418.0,457.03,1.0934,102,1,1,0.71,0.64,1,0,14,0,0
5.6,maize,DAP,Rabi,2,280.0,634.11,2.2647,327,1,3,0.71,0.03,0,1,16,0,1
5.9,maize,Urea,Rabi,11,354.0,223.38,0.631,298,2,1,0.09,0.56,1,0,19,1,0
10.2,wheat,MOP,Rabi,12,306.0,353.0,1.1536,292,3,0,0.64,0.03,1,0,13,1,0
7.6,soybean,SSP,Kharif,10,760.0,2042.28,2.6872,107,4,1,0.68,0.96,1,1,12,1,1
7.0,wheat,DAP,Kharif,8,315.0,262.6,0.8336,28,6,0,0.01,0.88,1,1,19,1,0
5.1,sugarcane,MOP,Kharif,8,341.7,926.94,2.7127,221,3,0,0.6,0.79,1,0,8,1,1
8.6,maize,MOP,Rabi,3,232.2,245.94,1.0592,316,5,0,0.85,0.03,1,1,16,1,1
4.6,cotton,DAP,Kharif,10,276.0,228.53,0.828,121,6,0,0.74,0.96,1,1,17,1,1
8.9,sugarcane,Urea,Kharif,9,1157.0,2888.04,2.4961,238,3,1,0.74,0.1,0,1,12,1,1
6.8,cotton,DAP,Rabi,2,374.0,252.92,0.6763,275,1,2,0.09,0.37,0,1,10,0,0
9.4,wheat,Urea,Summer,5,517.0,352.43,0.6817,16,3,0,0.09,0.65,0,0,14,1,0
7.6,sugarcane,MOP,Kharif,6,509.2,1274.49,2.5029,41,2,0,0.22,0.99,0,1,15,1,1
7.1,sugarcane,SSP,Summer,5,1065.0,2354.2,2.2105,30,2,2,0.72,0.17,1,1,16,1,1
3.2,sugarcane,DAP,Kharif,6,272.0,290.51,1.0681,252,5,0,0.79,0.27,0,0,7,1,1
8.1,wheat,SSP,Rabi,1,810.0,822.66,1.0156,226,2,0,0.09,0.78,1,0,7,1,0
5.1,wheat,SSP,Rabi,2,510.0,405.42,0.7949,107,2,1,0.83,0.56,1,0,18,1,1
3.0,maize,MOP,Kharif,6,99.0,50.92,0.5144,268,4,0,0.09,0.37,1,1,9,1,0
5.6,sugarcane,SSP,Rabi,3,896.0,2027.9,2.2633,311,2,0,0.77,0.96,1,1,10,1,1
11.2,sugarcane,Urea,Kharif,8,1456.0,1057.33,0.7262,173,5,0,0.22,0.65,1,0,19,1,1
4.9,sunflower,DAP,Rabi,12,220.5,567.33,2.5729,157,2,0,0.59,0.28,1,1,8,1,1
11.5,paddy,SSP,Summer,4,920.0,608.71,0.6616,327,3,0,0.62,0.76,1,1,20,1,0
8.2,maize,Urea,Rabi,2,492.0,477.56,0.9706,363,5,1,0.64,0.27,0,0,20,1,1
0.5,cotton,Urea,Kharif,6,40.0,36.13,0.9033,76,4,0,0.22,0.36,1,0,17,1,0
3.6,sugarcane,MOP,Rabi,12,216.0,258.73,1.1978,69,6,0,0.71,0.94,1,0,14,1,1
10.5,sunflower,DAP,Summer,4,420.0,289.86,0.6901,318,0,0,0.22,0.78,0,0,13,0,0
12.0,sunflower,Urea,Summer,4,540.0,594.94,1.1017,13,4,0,0.91,0.96,1,1,11,1,1
0.9,maize,Urea,Kharif,10,63.0,42.52,0.6749,16,1,0,0.73,0.73,0,1,8,0,0
8.0,soybean,DAP,Rabi,3,360.0,358.78,0.9966,249,0,0,0.74,0.27,1,0,20,0,0
9.9,paddy,DAP,Summer,5,396.0,462.48,1.1679,207,3,2,0.64,0.73,0,1,17,1,1
3.8,wheat,MOP,Kharif,7,102.6,64.29,0.6266,283,5,1,0.81,0.36,0,0,8,1,1
2.9,cotton,Urea,Rabi,12,203.0,245.61,1.2099,349,1,0,0.54,0.79,1,0,14,0,1
10.9,cotton,DAP,Summer,5,545.0,564.04,1.0349,194,1,2,0.34,0.78,1,0,18,0,0
10.7,groundnut,MOP,Kharif,10,353.1,243.91,0.6908,226,0,3,0.85,0.23,1,0,16,0,1
1.4,paddy,DAP,Rabi,11,63.0,70.29,1.1158,60,3,0,0.01,0.17,1,0,17,1,0
8.8,sugarcane,SSP,Kharif,7,1496.0,1137.49,0.7604,187,4,2,0.64,0.84,0,1,15,1,1
8.3,sugarcane,MOP,Kharif,10,556.1,398.42,0.7165,251,1,1,0.79,0.96,0,0,9,0,1
5.2,cotton,DAP,Kharif,10,312.0,156.43,0.5014,184,1,1,0.42,0.37,1,1,17,0,0
0.8,cotton,MOP,Kharif,10,32.0,36.07,1.1273,15,5,0,0.22,0.79,1,1,13,1,1
5.8,soybean,SSP,Rabi,12,522.0,1462.27,2.8013,52,6,2,0.79,0.21,1,1,16,1,1
6.3,sugarcane,MOP,Summer,4,346.5,408.82,1.1799,263,4,0,0.79,0.38,1,0,16,1,1
5.6,maize,Urea,Rabi,3,336.0,644.89,1.9193,81,0,1,0.62,0.21,1,1,12,0,1
7.5,wheat,MOP,Summer,4,187.5,141.41,0.7542,103,2,0,0.16,0.36,1,1,19,1,0
1.4,paddy,Urea,Rabi,2,77.0,176.47,2.2918,322,3,2,0.77,0.38,0,1,14,1,1
2.4,groundnut,MOP,Rabi,11,72.0,55.92,0.7766,58,1,0,0.54,0.21,0,1,6,0,0
2.0,groundnut,MOP,Rabi,12,60.0,65.25,1.0876,139,4,1,0.96,0.23,1,1,18,1,1
4.3,sugarcane,SSP,Summer,5,645.0,331.28,0.5136,164,1,0,0.2,0.56,1,0,7,0,0
10.4,maize,SSP,Kharif,9,1144.0,893.65,0.7812,360,3,0,0.68,0.36,1,1,18,1,0
9.5,cotton,SSP,Kharif,8,1140.0,748.31,0.6564,122,4,0,0.03,0.64,1,0,13,1,0
0.6,groundnut,MOP,Kharif,8,19.8,25.81,1.3034,77,0,0,0.62,0.65,1,1,19,0,0
9.1,paddy,MOP,Rabi,12,245.7,231.81,0.9435,348,3,0,0.72,0.94,0,1,8,1,0
10.1,sunflower,SSP,Kharif,9,1010.0,1058.55,1.0481,290,3,0,0.97,0.21,1,1,13,1,0
3.2,groundnut,DAP,Rabi,3,144.0,132.99,0.9235,337,1,0,0.54,0.28,1,0,19,0,0
1.9,sugarcane,DAP,Kharif,10,161.5,458.45,2.8387,207,2,1,0.74,0.36,0,1,18,1,1
2.4,maize,Urea,Kharif,9,168.0,152.03,0.905,133,1,0,0.81,0.78,0,1,11,0,0
2.9,sugarcane,SSP,Rabi,3,464.0,570.66,1.2299,51,1,0,0.09,0.64,1,0,15,0,0
11.5,maize,MOP,Rabi,1,310.5,839.3,2.703,31,2,0,0.03,0.96,1,1,6,1,1
0.6,wheat,MOP,Summer,5,15.0,7.88,0.5256,310,5,0,0.03,0.94,1,0,12,1,1
5.1,sugarcane,MOP,Kharif,6,341.7,295.13,0.8637,156,1,2,0.83,0.37,1,0,12,0,1
8.1,wheat,MOP,Kharif,9,218.7,189.68,0.8673,356,6,0,0.22,0.96,1,1,20,1,0
8.5,paddy,DAP,Kharif,9,425.0,303.66,0.7145,100,5,0,0.64,0.36,1,1,6,1,0
3.6,wheat,SSP,Rabi,3,360.0,762.59,2.1183,43,1,0,0.68,0.36,1,1,11,0,0
7.7,cotton,Urea,Kharif,7,616.0,316.76,0.5142,105,2,0,0.81,0.79,1,1,17,1,0
7.3,wheat,SSP,Kharif,7,657.0,748.59,1.1394,101,4,1,0.96,0.21,1,0,13,1,1
6.1,maize,SSP,Summer,5,549.0,1111.54,2.0247,274,0,0,0.62,0.84,1,1,17,0,1
9.8,maize,DAP,Summer,4,441.0,473.65,1.074,53,5,0,0.97,0.64,1,0,8,1,1
4.3,groundnut,SSP,Rabi,11,387.0,458.27,1.1842,257,6,0,0.03,0.78,0,0,13,1,1
1.1,sugarcane,MOP,Rabi,2,66.0,191.83,2.9064,201,6,0,0.91,0.73,1,1,13,1,1
3.9,wheat,Urea,Summer,5,214.5,117.17,0.5462,132,4,1,0.01,0.21,0,1,16,1,0
1.5,sugarcane,Urea,Kharif,8,195.0,522.97,2.6819,214,0,1,0.68,0.21,1,0,6,0,1
0.8,sunflower,MOP,Rabi,12,24.0,70.74,2.9475,32,1,0,0.64,0.76,0,0,18,0,1
1.9,cotton,DAP,Rabi,2,104.5,110.07,1.0533,339,4,0,0.51,0.17,0,1,11,1,1
1.1,maize,Urea,Kharif,6,77.0,86.99,1.1298,151,0,0,0.81,0.88,1,1,6,0,0
1.0,paddy,DAP,Kharif,6,50.0,42.73,0.8545,250,1,0,0.81,0.36,1,1,9,0,0
4.8,paddy,Urea,Kharif,6,312.0,231.33,0.7415,347,4,3,0.34,0.56,1,0,11,1,1
5.4,cotton,SSP,Summer,4,540.0,393.3,0.7283,79,0,0,0.96,0.03,0,1,10,0,0
8.8,sunflower,MOP,Rabi,1,264.0,734.66,2.7828,40,0,0,0.6,0.76,1,1,13,0,1
5.2,maize,DAP,Kharif,10,286.0,315.96,1.1048,317,4,0,0.77,0.98,1,1,14,1,1
5.9,soybean,Urea,Kharif,7,118.0,74.95,0.6352,80,4,0,0.68,0.61,1,1,17,1,0
7.8,sunflower,SSP,Kharif,6,780.0,877.96,1.1256,352,1,0,0.58,0.79,1,0,12,0,0
2.2,maize,DAP,Rabi,3,110.0,115.97,1.0543,87,1,0,0.22,0.36,1,0,15,0,0
8.3,sugarcane,SSP,Kharif,7,1411.0,1160.17,0.8222,77,2,2,0.42,0.17,1,0,19,1,0
8.2,groundnut,MOP,Rabi,11,246.0,290.1,1.1793,261,6,2,0.81,0.73,1,0,8,1,1
11.7,cotton,Urea,Kharif,9,936.0,1071.86,1.1452,12,6,0,0.91,0.61,1,1,10,1,1
9.6,wheat,MOP,Kharif,7,259.2,272.76,1.0523,326,0,0,0.77,0.27,1,1,17,0,0
0.6,paddy,Urea,Kharif,10,39.0,52.5,1.3463,162,2,0,0.62,0.36,1,1,11,1,1
3.0,groundnut,DAP,Kharif,9,150.0,114.42,0.7628,103,4,2,0.22,0.88,0,0,18,1,1
9.0,wheat,SSP,Kharif,6,810.0,927.62,1.1452,307,0,0,0.86,0.23,1,1,20,0,0
7.4,maize,DAP,Rabi,11,370.0,443.72,1.1992,332,5,0,0.81,0.36,1,1,13,1,1
1.1,sunflower,MOP,Kharif,7,36.3,96.95,2.6707,299,2,3,0.81,0.88,1,1,7,1,1
7.3,sugarcane,SSP,Kharif,8,1241.0,1698.8,1.3689,244,4,0,0.77,0.84,0,0,12,1,1
5.0,wheat,MOP,Summer,4,125.0,331.81,2.6545,332,1,0,0.54,0.94,1,0,18,0,1
3.9,paddy,SSP,Kharif,9,390.0,361.32,0.9265,344,4,0,0.01,0.21,1,0,12,1,0
4.6,maize,Urea,Rabi,2,276.0,693.5,2.5127,204,4,0,0.03,0.99,1,1,19,1,1
9.6,wheat,DAP,Kharif,9,432.0,570.19,1.3199,220,3,0,0.03,0.84,0,1,6,1,1
3.2,soybean,MOP,Rabi,3,96.0,175.56,1.8287,168,6,0,0.03,0.99,0,1,9,1,1
6.3,sunflower,SSP,Rabi,3,567.0,330.4,0.5827,2,5,0,0.6,0.94,0,0,20,1,1
3.9,wheat,MOP,Kharif,6,105.3,123.21,1.1701,245,3,0,0.72,0.36,1,1,11,1,1
8.1,paddy,MOP,Rabi,11,218.7,614.38,2.8093,332,0,0,0.96,0.03,1,0,6,0,1
1.5,sugarcane,Urea,Rabi,2,180.0,354.56,1.9698,49,4,0,0.51,0.73,0,1,14,1,1
1.4,soybean,SSP,Summer,5,112.0,236.57,2.1122,312,6,0,0.51,0.56,0,1,8,1,1
2.0,sunflower,SSP,Summer,5,160.0,104.18,0.6511,224,6,0,0.22,0.99,1,0,19,1,0
8.8,groundnut,MOP,Rabi,1,264.0,210.81,0.7985,122,4,3,0.54,0.03,0,1,9,1,1
10.6,soybean,DAP,Summer,4,424.0,491.21,1.1585,73,6,0,0.62,0.56,0,0,6,1,1
7.3,soybean,Urea,Kharif,6,146.0,154.32,1.057,156,5,0,0.72,0.94,1,1,8,1,1
10.3,sugarcane,Urea,Rabi,12,1236.0,949.98,0.7686,258,3,0,0.2,0.88,1,0,18,1,0
4.9,wheat,SSP,Kharif,7,441.0,391.18,0.887,234,4,0,0.2,0.28,1,1,16,1,0
10.6,paddy,Urea,Kharif,7,689.0,1713.35,2.4867,32,5,0,0.96,0.76,1,1,8,1,1
7.5,cotton,DAP,Rabi,11,412.5,1090.84,2.6445,257,1,0,0.22,0.64,0,1,6,0,1
1.3,paddy,MOP,Rabi,1,35.1,42.01,1.1969,239,3,0,0.2,0.73,1,1,7,1,0
4.9,maize,Urea,Kharif,10,343.0,296.18,0.8635,11,6,1,0.09,0.27,0,0,20,1,1
7.4,sugarcane,SSP,Summer,4,1110.0,1411.65,1.2718,317,5,0,0.55,0.96,0,1,6,1,1
1.1,maize,MOP,Rabi,1,29.7,21.49,0.7236,36,4,0,0.34,0.78,1,1,13,1,0
9.3,paddy,DAP,Rabi,12,418.5,1098.38,2.6246,126,1,0,0.68,0.28,1,0,14,0,0
4.3,sunflower,SSP,Kharif,9,430.0,374.96,0.872,74,4,0,0.09,0.96,1,1,20,1,0
8.8,sunflower,Urea,Kharif,9,484.0,1013.05,2.0931,160,5,0,0.64,0.96,1,1,17,1,1
3.2,paddy,MOP,Rabi,3,86.4,154.57,1.789,245,2,0,0.81,0.28,1,0,14,1,1
7.2,groundnut,SSP,Rabi,12,648.0,665.97,1.0277,266,5,0,0.81,0.64,1,1,15,1,0
1.6,sugarcane,DAP,Rabi,2,128.0,71.14,0.5558,118,3,0,0.42,0.17,0,0,18,1,0
6.8,paddy,DAP,Kharif,6,340.0,373.97,1.0999,101,4,0,0.58,0.96,1,0,11,1,1
5.2,maize,MOP,Rabi,3,140.4,109.87,0.7826,195,0,0,0.86,0.98,1,1,20,0,0
0.7,maize,DAP,Kharif,9,38.5,22.95,0.5962,332,5,0,0.59,0.37,0,0,12,1,0
5.0,groundnut,MOP,Kharif,6,165.0,269.36,1.6325,199,4,0,0.81,0.84,1,0,10,1,1
3.0,cotton,Urea,Kharif,7,240.0,650.47,2.7103,347,3,0,0.09,0.17,0,1,17,1,1
1.5,sunflower,MOP,Rabi,1,45.0,47.64,1.0586,224,2,1,0.81,0.65,1,1,16,1,1
1.1,maize,MOP,Summer,4,27.5,20.4,0.7418,236,6,0,0.59,0.98,0,0,13,1,1
9.7,sugarcane,SSP,Kharif,7,1649.0,3000.99,1.8199,73,1,0,0.72,0.73,1,1,15,0,1
1.4,cotton,DAP,Kharif,6,84.0,97.48,1.1605,328,6,0,0.72,0.94,0,1,10,1,1
7.6,sunflower,SSP,Rabi,3,684.0,423.04,0.6185,113,2,1,0.01,0.28,0,1,8,1,0
9.6,maize,MOP,Kharif,10,316.8,280.65,0.8859,334,4,0,0.22,0.36,1,0,14,1,0
11.7,groundnut,Urea,Rabi,1,210.6,249.49,1.1846,93,6,0,0.64,0.64,1,0,20,1,1
2.4,maize,SSP,Kharif,9,264.0,251.72,0.9535,78,2,0,0.22,0.37,1,1,14,1,0
7.5,sunflower,MOP,Rabi,11,225.0,504.18,2.2408,173,1,0,0.42,0.76,1,1,16,0,0
11.6,sunflower,DAP,Summer,5,464.0,556.1,1.1985,94,1,0,0.03,0.21,1,0,20,0,0
7.7,wheat,SSP,Rabi,12,770.0,824.22,1.0704,139,3,0,0.58,0.76,1,0,14,1,1
7.4,cotton,DAP,Kharif,6,444.0,1160.92,2.6147,182,6,0,0.97,0.76,1,0,20,1,1
10.2,maize,DAP,Summer,5,459.0,549.67,1.1975,318,2,0,0.6,0.23,0,1,14,1,0
7.4,cotton,SSP,Rabi,2,814.0,759.3,0.9328,355,1,0,0.51,0.98,1,0,16,0,0
1.2,cotton,SSP,Summer,4,120.0,77.12,0.6427,54,4,0,0.58,0.56,1,1,9,1,0
3.1,maize,SSP,Kharif,7,341.0,625.57,1.8345,346,1,3,0.79,0.73,1,0,20,0,1
9.0,groundnut,MOP,Summer,5,243.0,193.65,0.7969,21,1,3,0.55,0.79,1,1,11,0,1
11.7,wheat,Urea,Rabi,12,760.5,504.42,0.6633,42,3,0,0.22,0.84,1,1,6,1,0
11.3,sugarcane,DAP,Kharif,6,960.5,710.21,0.7394,148,5,0,0.54,0.37,1,0,6,1,0
3.5,groundnut,Urea,Kharif,8,70.0,72.8,1.04,122,6,0,0.2,0.21,0,1,19,1,0
2.6,paddy,SSP,Kharif,8,260.0,390.13,1.5005,282,2,0,0.81,0.61,1,1,13,1,1
11.3,sunflower,SSP,Kharif,9,1130.0,1335.89,1.1822,113,5,0,0.55,0.61,1,1,19,1,1
2.7,wheat,DAP,Summer,5,108.0,129.4,1.1981,217,1,0,0.09,0.78,1,1,17,0,0
10.2,cotton,DAP,Kharif,10,612.0,863.94,1.4117,285,6,0,0.68,0.21,0,1,9,1,1
8.3,maize,MOP,Rabi,3,224.1,223.49,0.9973,4,0,0,0.51,0.56,1,1,12,0,0
5.9,groundnut,SSP,Rabi,3,531.0,394.16,0.7423,219,2,0,0.22,0.36,0,1,9,1,0
4.1,cotton,DAP,Summer,4,205.0,109.75,0.5353,36,2,0,0.68,0.98,0,1,19,1,0
2.6,paddy,DAP,Rabi,12,117.0,116.4,0.9949,318,6,1,0.85,0.27,1,1,18,1,1
0.7,soybean,DAP,Rabi,2,31.5,27.04,0.8584,53,3,0,0.42,0.65,1,1,16,1,0
11.0,sugarcane,DAP,Kharif,6,935.0,1104.86,1.1817,112,2,0,0.73,0.76,0,1,6,1,1
7.2,soybean,Urea,Summer,5,108.0,79.58,0.7368,198,6,0,0.6,0.38,1,1,13,1,0
11.4,soybean,DAP,Rabi,1,513.0,547.23,1.0667,282,6,0,0.22,0.73,1,1,8,1,1
6.7,soybean,SSP,Rabi,11,603.0,1022.36,1.6955,169,4,3,0.81,0.84,1,1,7,1,1
8.1,sugarcane,Urea,Summer,5,891.0,957.53,1.0747,305,1,0,0.64,0.84,0,0,9,0,0
1.0,maize,MOP,Rabi,11,27.0,72.92,2.7008,3,3,0,0.54,0.84,0,0,12,1,1
10.9,sugarcane,DAP,Kharif,6,926.5,1089.62,1.1761,64,3,0,0.6,0.84,1,1,9,1,1
0.8,maize,SSP,Summer,5,72.0,64.48,0.8955,63,2,0,0.96,0.1,1,1,19,1,0
7.4,wheat,Urea,Kharif,10,444.0,356.57,0.8031,251,5,0,0.96,0.94,1,1,18,1,1
8.8,maize,Urea,Rabi,1,528.0,475.57,0.9007,351,6,0,0.42,0.94,0,0,14,1,0
5.2,groundnut,MOP,Rabi,1,156.0,290.89,1.8647,69,3,0,0.81,0.28,1,0,11,1,1
10.8,soybean,DAP,Kharif,7,540.0,587.12,1.0873,310,0,0,0.97,0.96,1,1,7,0,0
11.4,sugarcane,Urea,Summer,4,1254.0,842.14,0.6716,129,4,0,0.01,0.36,1,0,18,1,0
8.7,sunflower,Urea,Rabi,3,435.0,1170.07,2.6898,229,1,0,0.74,0.79,1,0,10,0,1
6.4,maize,SSP,Rabi,2,640.0,342.38,0.535,338,5,0,0.34,0.21,1,0,6,1,0
2.7,wheat,DAP,Summer,4,108.0,108.22,1.002,100,5,0,0.42,0.65,0,0,8,1,0
8.6,groundnut,MOP,Rabi,11,258.0,306.12,1.1865,210,2,3,0.22,0.56,1,1,13,1,1
5.3,sunflower,DAP,Rabi,11,238.5,428.96,1.7986,286,0,1,0.81,0.99,1,1,15,0,1
8.5,maize,Urea,Rabi,11,510.0,397.8,0.78,313,5,1,0.73,0.78,0,1,9,1,1
7.2,soybean,Urea,Kharif,6,144.0,112.38,0.7804,165,1,0,0.22,0.23,0,0,8,0,0
7.0,wheat,Urea,Summer,5,385.0,432.41,1.1231,84,4,0,0.97,0.84,0,1,18,1,1
5.7,paddy,Urea,Rabi,3,313.5,187.35,0.5976,298,6,0,0.16,0.61,0,0,9,1,0
5.6,paddy,MOP,Rabi,12,151.2,91.32,0.6039,250,3,0,0.16,0.56,1,1,18,1,0
0.8,cotton,Urea,Kharif,6,64.0,41.01,0.6407,63,1,1,0.72,0.84,1,0,13,0,1
5.4,paddy,DAP,Rabi,2,243.0,293.17,1.2064,163,0,0,0.73,0.56,1,0,18,0,1
4.7,paddy,DAP,Summer,4,188.0,119.74,0.6369,218,2,0,0.68,0.79,1,1,16,1,0
1.7,paddy,DAP,Summer,4,68.0,72.72,1.0694,149,2,0,0.91,0.73,1,0,18,1,1
4.8,sugarcane,DAP,Rabi,1,384.0,446.34,1.1624,341,5,0,0.22,0.88,0,0,17,1,1
6.8,maize,Urea,Summer,4,374.0,424.8,1.1358,342,5,2,0.74,0.84,0,0,8,1,1
3.3,sunflower,SSP,Rabi,2,297.0,264.19,0.8895,346,2,1,0.64,0.56,1,0,20,1,0
3.2,groundnut,Urea,Rabi,3,57.6,123.04,2.1362,206,5,2,0.85,0.99,0,1,7,1,1
6.3,groundnut,Urea,Summer,5,94.5,98.31,1.0403,172,5,1,0.58,0.73,1,0,9,1,1
7.4,sugarcane,DAP,Kharif,8,629.0,668.65,1.063,42,5,1,0.97,0.38,1,1,18,1,1
10.0,sugarcane,MOP,Rabi,2,600.0,508.67,0.8478,78,3,0,0.81,0.23,1,0,14,1,0
10.7,cotton,MOP,Rabi,3,374.5,247.53,0.661,246,6,0,0.83,0.94,1,1,17,1,1
